frequency_hz,eq_observed_detail_db,eq_faithful_db,eq_faithful_fit_db,pipeline_version
32.23710271411854,-1.0799558814659818,-0.9427853406443605,1.4525196365333786,V15.0-faithful
32.29152858564561,-1.0799470650714817,-0.9427765242498605,1.451806224632242,V15.0-faithful
32.34604634432264,-1.0799382501831454,-0.9427677093615241,1.4510928127311056,V15.0-faithful
32.40065614528262,-1.07992944289844,-0.9427589020768188,1.450379400829969,V15.0-faithful
32.45535814392046,-1.0799206356137347,-0.9427500947921135,1.4496659889288326,V15.0-faithful
32.51015249589342,-1.0799118283290294,-0.9427412875074082,1.448952577027696,V15.0-faithful
32.56503935712155,-1.0799030210443241,-0.9427324802227028,1.4482391651265596,V15.0-faithful
32.62001888378814,-1.0798942144900454,-0.9427236736684241,1.447525753225423,V15.0-faithful
32.675091232340165,-1.0798854163070826,-0.9427148754854613,1.4468123413242866,V15.0-faithful
32.73025655948874,-1.0798766181241197,-0.9427060773024984,1.44609892942315,V15.0-faithful
32.78551502220953,-1.0798678199411569,-0.9426972791195356,1.4453855175220136,V15.0-faithful
32.84086677774327,-1.079859021758194,-0.9426884809365728,1.444672105620877,V15.0-faithful
32.89631198359609,-1.0798502235752312,-0.9426796827536099,1.4439586937197404,V15.0-faithful
32.951850797540104,-1.0798414344420226,-0.9426708936204014,1.443245281818604,V15.0-faithful
33.00748337761376,-1.0798326453527543,-0.942662104531133,1.4425318699174674,V15.0-faithful
33.06320988212234,-1.079823856263486,-0.9426533154418648,1.441818458016331,V15.0-faithful
33.11903046963837,-1.079815067174218,-0.9426445263525967,1.4411050461151944,V15.0-faithful
33.17494529900211,-1.0798062780849498,-0.9426357372633285,1.440391634214058,V15.0-faithful
