pair,event,window,band,delta_db,match_cost
B_open,11,0-5ms,5000-10000,-12.760753479474161,1.505664932960541
B_open,11,5-10ms,20-60,-7.655863157029529,1.505664932960541
B_open,11,5-10ms,60-150,-6.77610764845339,1.505664932960541
B_open,11,5-10ms,150-500,-7.216202653991282,1.505664932960541
B_open,11,5-10ms,500-2000,-1.9829254072569285,1.505664932960541
B_open,11,5-10ms,2000-5000,-1.4475642043733075,1.505664932960541
B_open,11,5-10ms,5000-10000,-9.120260858603302,1.505664932960541
B_open,11,10-20ms,20-60,-8.426322194759152,1.505664932960541
B_open,11,10-20ms,60-150,-9.444886088317638,1.505664932960541
B_open,11,10-20ms,150-500,-8.525114911579038,1.505664932960541
B_open,11,10-20ms,500-2000,-7.628408223513368,1.505664932960541
B_open,11,10-20ms,2000-5000,-17.778890109597796,1.505664932960541
B_open,11,10-20ms,5000-10000,-20.31461013823305,1.505664932960541
B_open,11,20-40ms,20-60,-24.475580157206572,1.505664932960541
B_open,11,20-40ms,60-150,-24.372514274806782,1.505664932960541
B_open,11,20-40ms,150-500,-18.49293147755762,1.505664932960541
B_open,11,20-40ms,500-2000,-9.548721654819708,1.505664932960541
B_open,11,20-40ms,2000-5000,-27.034380132168508,1.505664932960541
B_open,11,20-40ms,5000-10000,-33.068899000339215,1.505664932960541
B_open,11,40-80ms,20-60,-19.21672735964922,1.505664932960541
B_open,11,40-80ms,60-150,-16.87592716213921,1.505664932960541
B_open,11,40-80ms,150-500,-13.464112479828437,1.505664932960541
B_open,11,40-80ms,500-2000,8.59584445267349,1.505664932960541
B_open,11,40-80ms,2000-5000,-11.648305557065655,1.505664932960541
B_open,11,40-80ms,5000-10000,-12.885158599780127,1.505664932960541
B_open,11,80-160ms,20-60,-19.534808386967768,1.505664932960541
B_open,11,80-160ms,60-150,-17.421978733847045,1.505664932960541
B_open,11,80-160ms,150-500,-12.160677407996097,1.505664932960541
B_open,11,80-160ms,500-2000,10.291952877669786,1.505664932960541
B_open,11,80-160ms,2000-5000,-14.882193351430388,1.505664932960541
B_open,11,80-160ms,5000-10000,-14.563518177256398,1.505664932960541
B_open,12,0-5ms,20-60,-23.896221277279842,1.3511522863015175
B_open,12,0-5ms,60-150,-16.474517382995977,1.3511522863015175
B_open,12,0-5ms,150-500,-15.355987097864435,1.3511522863015175
B_open,12,0-5ms,500-2000,-9.206400525450135,1.3511522863015175
B_open,12,0-5ms,2000-5000,-7.876702238813735,1.3511522863015175
B_open,12,0-5ms,5000-10000,-18.609161144812703,1.3511522863015175
B_open,12,5-10ms,20-60,-9.611844169812699,1.3511522863015175
B_open,12,5-10ms,60-150,-8.282106241105502,1.3511522863015175
B_open,12,5-10ms,150-500,-9.664580379578219,1.3511522863015175
B_open,12,5-10ms,500-2000,-4.8284295511843,1.3511522863015175
B_open,12,5-10ms,2000-5000,-8.938312893808913,1.3511522863015175
B_open,12,5-10ms,5000-10000,-11.796623820821324,1.3511522863015175
B_open,12,10-20ms,20-60,-6.634428145782586,1.3511522863015175
B_open,12,10-20ms,60-150,-9.058393716049949,1.3511522863015175
B_open,12,10-20ms,150-500,-9.121697598169376,1.3511522863015175
B_open,12,10-20ms,500-2000,-2.7885494420140944,1.3511522863015175
B_open,12,10-20ms,2000-5000,-14.441006217463908,1.3511522863015175
B_open,12,10-20ms,5000-10000,-17.847984102421464,1.3511522863015175
B_open,12,20-40ms,20-60,-20.321271704886072,1.3511522863015175
B_open,12,20-40ms,60-150,-23.400994466905047,1.3511522863015175
B_open,12,20-40ms,150-500,-25.567900909728614,1.3511522863015175
B_open,12,20-40ms,500-2000,-4.789472882108242,1.3511522863015175
B_open,12,20-40ms,2000-5000,-22.344864897876462,1.3511522863015175
B_open,12,20-40ms,5000-10000,-32.39187683208013,1.3511522863015175
B_open,12,40-80ms,20-60,-17.220415997336787,1.3511522863015175
B_open,12,40-80ms,60-150,-18.823548307055283,1.3511522863015175
B_open,12,40-80ms,150-500,-13.81873005502733,1.3511522863015175
B_open,12,40-80ms,500-2000,12.951576442342137,1.3511522863015175
B_open,12,40-80ms,2000-5000,-7.15309176073508,1.3511522863015175
B_open,12,40-80ms,5000-10000,-8.411315442719314,1.3511522863015175
B_open,12,80-160ms,20-60,-14.236913507316068,1.3511522863015175
B_open,12,80-160ms,60-150,-19.65423553807711,1.3511522863015175
B_open,12,80-160ms,150-500,-11.174210768575549,1.3511522863015175
B_open,12,80-160ms,500-2000,17.936359860105718,1.3511522863015175
B_open,12,80-160ms,2000-5000,-12.095421912027376,1.3511522863015175
B_open,12,80-160ms,5000-10000,-11.953028598691873,1.3511522863015175
B_open,13,0-5ms,20-60,-25.955807856382833,1.4904600090045015
B_open,13,0-5ms,60-150,-27.079647367340172,1.4904600090045015
B_open,13,0-5ms,150-500,-25.184770324324276,1.4904600090045015
B_open,13,0-5ms,500-2000,-12.625581301408559,1.4904600090045015
B_open,13,0-5ms,2000-5000,-13.562972757059072,1.4904600090045015
B_open,13,0-5ms,5000-10000,-28.571331078873655,1.4904600090045015
B_open,13,5-10ms,20-60,-14.870434640439022,1.4904600090045015
B_open,13,5-10ms,60-150,-16.270730825170077,1.4904600090045015
B_open,13,5-10ms,150-500,-14.974277755726625,1.4904600090045015
B_open,13,5-10ms,500-2000,-3.9187192608630284,1.4904600090045015
B_open,13,5-10ms,2000-5000,-10.751925900656119,1.4904600090045015
B_open,13,5-10ms,5000-10000,-15.642307786141828,1.4904600090045015
B_open,13,10-20ms,20-60,-7.691963428525483,1.4904600090045015
B_open,13,10-20ms,60-150,-7.991837570034733,1.4904600090045015
B_open,13,10-20ms,150-500,-8.255263868376808,1.4904600090045015
B_open,13,10-20ms,500-2000,-8.334245368184732,1.4904600090045015
B_open,13,10-20ms,2000-5000,-11.380301384337244,1.4904600090045015
B_open,13,10-20ms,5000-10000,-11.642093435336719,1.4904600090045015
B_open,13,20-40ms,20-60,-18.500614711973277,1.4904600090045015
B_open,13,20-40ms,60-150,-17.431105240337025,1.4904600090045015
B_open,13,20-40ms,150-500,-18.211251956798762,1.4904600090045015
B_open,13,20-40ms,500-2000,-4.6465204993700695,1.4904600090045015
B_open,13,20-40ms,2000-5000,-18.60071950385432,1.4904600090045015
B_open,13,20-40ms,5000-10000,-19.27456086019062,1.4904600090045015
B_open,13,40-80ms,20-60,-13.225425439099055,1.4904600090045015
B_open,13,40-80ms,60-150,-12.465431223513107,1.4904600090045015
B_open,13,40-80ms,150-500,-12.02555258789458,1.4904600090045015
B_open,13,40-80ms,500-2000,9.385740405786365,1.4904600090045015
B_open,13,40-80ms,2000-5000,-12.607618962670983,1.4904600090045015
B_open,13,40-80ms,5000-10000,-12.913658456683706,1.4904600090045015
B_open,13,80-160ms,20-60,-14.933110231800129,1.4904600090045015
B_open,13,80-160ms,60-150,-12.65390544100974,1.4904600090045015
B_open,13,80-160ms,150-500,-10.691651924472772,1.4904600090045015
B_open,13,80-160ms,500-2000,10.403602280485401,1.4904600090045015
B_open,13,80-160ms,2000-5000,-19.666666239574084,1.4904600090045015
B_open,13,80-160ms,5000-10000,-18.205739563496778,1.4904600090045015
B_open,14,0-5ms,20-60,-23.654116882963905,1.5249277299985444
B_open,14,0-5ms,60-150,-22.82430656912924,1.5249277299985444
B_open,14,0-5ms,150-500,-22.092975300468332,1.5249277299985444
B_open,14,0-5ms,500-2000,-13.74001670881399,1.5249277299985444
B_open,14,0-5ms,2000-5000,-12.18379672045235,1.5249277299985444
B_open,14,0-5ms,5000-10000,-23.056720788054676,1.5249277299985444
B_open,14,5-10ms,20-60,-15.670930426651886,1.5249277299985444
B_open,14,5-10ms,60-150,-13.259317383834357,1.5249277299985444
B_open,14,5-10ms,150-500,-14.184422301194857,1.5249277299985444
B_open,14,5-10ms,500-2000,-8.168307289915106,1.5249277299985444
B_open,14,5-10ms,2000-5000,-10.431939481089103,1.5249277299985444
B_open,14,5-10ms,5000-10000,-13.53499951100163,1.5249277299985444
B_open,14,10-20ms,20-60,-5.059746707601327,1.5249277299985444
B_open,14,10-20ms,60-150,-6.620512405045481,1.5249277299985444
B_open,14,10-20ms,150-500,-7.187433393253656,1.5249277299985444
B_open,14,10-20ms,500-2000,-1.579079203167673,1.5249277299985444
B_open,14,10-20ms,2000-5000,-16.642717812483397,1.5249277299985444
B_open,14,10-20ms,5000-10000,-17.777512479446344,1.5249277299985444
B_open,14,20-40ms,20-60,-20.51624025843556,1.5249277299985444
B_open,14,20-40ms,60-150,-22.133123600188362,1.5249277299985444
B_open,14,20-40ms,150-500,-22.153841055417722,1.5249277299985444
B_open,14,20-40ms,500-2000,-5.343780171514496,1.5249277299985444
B_open,14,20-40ms,2000-5000,-23.27830259266615,1.5249277299985444
B_open,14,20-40ms,5000-10000,-28.572564467509466,1.5249277299985444
B_open,14,40-80ms,20-60,-17.680219679372073,1.5249277299985444
B_open,14,40-80ms,60-150,-15.309420699385516,1.5249277299985444
B_open,14,40-80ms,150-500,-12.981238882634166,1.5249277299985444
B_open,14,40-80ms,500-2000,13.23117660085692,1.5249277299985444
B_open,14,40-80ms,2000-5000,-13.177314176143469,1.5249277299985444
B_open,14,40-80ms,5000-10000,-13.466332782306594,1.5249277299985444
B_open,14,80-160ms,20-60,-18.331511090441573,1.5249277299985444
B_open,14,80-160ms,60-150,-15.673847196127188,1.5249277299985444
B_open,14,80-160ms,150-500,-10.791293493190793,1.5249277299985444
B_open,14,80-160ms,500-2000,24.762210890122006,1.5249277299985444
B_open,14,80-160ms,2000-5000,-4.298788537095305,1.5249277299985444
B_open,14,80-160ms,5000-10000,-4.806563512224557,1.5249277299985444
B_open,15,0-5ms,20-60,-13.220475810000877,1.5073853428885169
B_open,15,0-5ms,60-150,-13.400363190009493,1.5073853428885169
B_open,15,0-5ms,150-500,-12.855270322516802,1.5073853428885169
B_open,15,0-5ms,500-2000,-5.704811508030048,1.5073853428885169
B_open,15,0-5ms,2000-5000,-12.651562722682996,1.5073853428885169
B_open,15,0-5ms,5000-10000,-16.51252903588984,1.5073853428885169
B_open,15,5-10ms,20-60,-4.5571818156846575,1.5073853428885169
B_open,15,5-10ms,60-150,-5.439689972019863,1.5073853428885169
B_open,15,5-10ms,150-500,-3.3888579490865,1.5073853428885169
B_open,15,5-10ms,500-2000,3.670985429625375,1.5073853428885169
B_open,15,5-10ms,2000-5000,-2.322470207613833,1.5073853428885169
B_open,15,5-10ms,5000-10000,-9.203117737015319,1.5073853428885169
B_open,15,10-20ms,20-60,-3.532874037089755,1.5073853428885169
B_open,15,10-20ms,60-150,-7.569977712693586,1.5073853428885169
B_open,15,10-20ms,150-500,-12.14765463437761,1.5073853428885169
B_open,15,10-20ms,500-2000,-6.297158494465982,1.5073853428885169
B_open,15,10-20ms,2000-5000,-12.98135328314676,1.5073853428885169
B_open,15,10-20ms,5000-10000,-14.423422415345811,1.5073853428885169
B_open,15,20-40ms,20-60,-25.563859293698293,1.5073853428885169
B_open,15,20-40ms,60-150,-24.036665492821204,1.5073853428885169
B_open,15,20-40ms,150-500,-20.531852308016283,1.5073853428885169
B_open,15,20-40ms,500-2000,-8.968238411721615,1.5073853428885169
B_open,15,20-40ms,2000-5000,-12.67648932314853,1.5073853428885169
B_open,15,20-40ms,5000-10000,-13.368731063494835,1.5073853428885169
B_open,15,40-80ms,20-60,-20.6073953736336,1.5073853428885169
B_open,15,40-80ms,60-150,-19.80077131051885,1.5073853428885169
B_open,15,40-80ms,150-500,-16.191128991796546,1.5073853428885169
B_open,15,40-80ms,500-2000,7.399819928468176,1.5073853428885169
B_open,15,40-80ms,2000-5000,-11.305053657796336,1.5073853428885169
B_open,15,40-80ms,5000-10000,-12.785616718945718,1.5073853428885169
B_open,15,80-160ms,20-60,-20.15807792849784,1.5073853428885169
B_open,15,80-160ms,60-150,-20.497496671310206,1.5073853428885169
B_open,15,80-160ms,150-500,-13.509113107023545,1.5073853428885169
B_open,15,80-160ms,500-2000,6.969334957941854,1.5073853428885169
B_open,15,80-160ms,2000-5000,-22.495202459875287,1.5073853428885169
B_open,15,80-160ms,5000-10000,-20.9465337655422,1.5073853428885169
B_open,16,0-5ms,20-60,-2.392340079269985,1.491402590441485
B_open,16,0-5ms,60-150,-1.0188833319427602,1.491402590441485
B_open,16,0-5ms,150-500,-2.883519925361874,1.491402590441485
B_open,16,0-5ms,500-2000,-5.421854016900369,1.491402590441485
B_open,16,0-5ms,2000-5000,1.0097721141009117,1.491402590441485
B_open,16,0-5ms,5000-10000,-7.206069141602356,1.491402590441485
B_open,16,5-10ms,20-60,-1.2004429662909075,1.491402590441485
B_open,16,5-10ms,60-150,-2.8137404573442097,1.491402590441485
B_open,16,5-10ms,150-500,-2.526671975561463,1.491402590441485
B_open,16,5-10ms,500-2000,1.255509079945476,1.491402590441485
B_open,16,5-10ms,2000-5000,-11.366806857995826,1.491402590441485
B_open,16,5-10ms,5000-10000,-12.380665950164342,1.491402590441485
B_open,16,10-20ms,20-60,-9.13719558057764,1.491402590441485
B_open,16,10-20ms,60-150,-10.376193628268851,1.491402590441485
B_open,16,10-20ms,150-500,-9.259028014981439,1.491402590441485
B_open,16,10-20ms,500-2000,-4.79894487404065,1.491402590441485
B_open,16,10-20ms,2000-5000,-14.013764416736251,1.491402590441485
B_open,16,10-20ms,5000-10000,-14.24980570779536,1.491402590441485
B_open,16,20-40ms,20-60,-20.42568044269153,1.491402590441485
B_open,16,20-40ms,60-150,-24.707571894194118,1.491402590441485
B_open,16,20-40ms,150-500,-24.585149112843602,1.491402590441485
B_open,16,20-40ms,500-2000,-10.220538469781943,1.491402590441485
B_open,16,20-40ms,2000-5000,-20.376659946847496,1.491402590441485
B_open,16,20-40ms,5000-10000,-20.877293789360593,1.491402590441485
B_open,16,40-80ms,20-60,-17.914776372988896,1.491402590441485
B_open,16,40-80ms,60-150,-16.084249471378,1.491402590441485
B_open,16,40-80ms,150-500,-13.458133906740628,1.491402590441485
B_open,16,40-80ms,500-2000,9.872314282773885,1.491402590441485
B_open,16,40-80ms,2000-5000,1.9950637073216484,1.491402590441485
B_open,16,40-80ms,5000-10000,0.8180520813907037,1.491402590441485
B_open,16,80-160ms,20-60,-18.26537791121863,1.491402590441485
B_open,16,80-160ms,60-150,-16.274436741691012,1.491402590441485
B_open,16,80-160ms,150-500,-11.37375400125476,1.491402590441485
B_open,16,80-160ms,500-2000,21.164835106118304,1.491402590441485
B_open,16,80-160ms,2000-5000,0.12970788709280612,1.491402590441485
B_open,16,80-160ms,5000-10000,-0.9841162033643371,1.491402590441485
B_open,17,0-5ms,20-60,-32.50934654925361,1.3704069036495115
B_open,17,0-5ms,60-150,-30.60135074858681,1.3704069036495115
B_open,17,0-5ms,150-500,-26.203061047674225,1.3704069036495115
B_open,17,0-5ms,500-2000,-16.22146846496682,1.3704069036495115
B_open,17,0-5ms,2000-5000,-1.4509015700242145,1.3704069036495115
B_open,17,0-5ms,5000-10000,-19.439997642474722,1.3704069036495115
B_open,17,5-10ms,20-60,-10.67804425772114,1.3704069036495115
B_open,17,5-10ms,60-150,-9.155673738086463,1.3704069036495115
B_open,17,5-10ms,150-500,-10.488332655498468,1.3704069036495115
B_open,17,5-10ms,500-2000,-7.924792925993813,1.3704069036495115
B_open,17,5-10ms,2000-5000,4.208521284603563,1.3704069036495115
B_open,17,5-10ms,5000-10000,0.27850199008814513,1.3704069036495115
B_open,17,10-20ms,20-60,-12.889846133965179,1.3704069036495115
B_open,17,10-20ms,60-150,-12.4229895471642,1.3704069036495115
B_open,17,10-20ms,150-500,-12.89474704350826,1.3704069036495115
B_open,17,10-20ms,500-2000,-7.855837526963498,1.3704069036495115
B_open,17,10-20ms,2000-5000,-11.468142595902535,1.3704069036495115
B_open,17,10-20ms,5000-10000,-12.84354224023869,1.3704069036495115
B_open,17,20-40ms,20-60,-23.48408410938854,1.3704069036495115
B_open,17,20-40ms,60-150,-24.496030281983217,1.3704069036495115
B_open,17,20-40ms,150-500,-21.49627649493936,1.3704069036495115
B_open,17,20-40ms,500-2000,-12.688304981545308,1.3704069036495115
B_open,17,20-40ms,2000-5000,-24.399504253778503,1.3704069036495115
B_open,17,20-40ms,5000-10000,-26.185048670378663,1.3704069036495115
B_open,17,40-80ms,20-60,-19.524848434171034,1.3704069036495115
B_open,17,40-80ms,60-150,-19.023075076862806,1.3704069036495115
B_open,17,40-80ms,150-500,-16.73326128178377,1.3704069036495115
B_open,17,40-80ms,500-2000,8.74090509921622,1.3704069036495115
B_open,17,40-80ms,2000-5000,0.8502640116060718,1.3704069036495115
B_open,17,40-80ms,5000-10000,-3.7261264793366564,1.3704069036495115
B_open,17,80-160ms,20-60,-19.854196378098692,1.3704069036495115
B_open,17,80-160ms,60-150,-19.500100806615105,1.3704069036495115
B_open,17,80-160ms,150-500,-12.744377278271315,1.3704069036495115
B_open,17,80-160ms,500-2000,14.639032015021002,1.3704069036495115
B_open,17,80-160ms,2000-5000,-13.369594928244268,1.3704069036495115
B_open,17,80-160ms,5000-10000,-12.788229395870061,1.3704069036495115
B_open,18,0-5ms,20-60,-16.794522192024175,1.3902491989582435
B_open,18,0-5ms,60-150,-19.407204751272978,1.3902491989582435
B_open,18,0-5ms,150-500,-20.32014559518457,1.3902491989582435
B_open,18,0-5ms,500-2000,-20.327694254304603,1.3902491989582435
B_open,18,0-5ms,2000-5000,-13.203318770778836,1.3902491989582435
B_open,18,0-5ms,5000-10000,-23.514777301754677,1.3902491989582435
B_open,18,5-10ms,20-60,4.030797686218321,1.3902491989582435
B_open,18,5-10ms,60-150,-0.9600237648022016,1.3902491989582435
B_open,18,5-10ms,150-500,-4.1465119966381465,1.3902491989582435
B_open,18,5-10ms,500-2000,-8.66072866701316,1.3902491989582435
B_open,18,5-10ms,2000-5000,-7.821579095605614,1.3902491989582435
B_open,18,5-10ms,5000-10000,-9.88398874274381,1.3902491989582435
B_open,18,10-20ms,20-60,-13.999870431172411,1.3902491989582435
B_open,18,10-20ms,60-150,-13.587684768653531,1.3902491989582435
B_open,18,10-20ms,150-500,-13.427878846825479,1.3902491989582435
B_open,18,10-20ms,500-2000,-2.497659839851906,1.3902491989582435
B_open,18,10-20ms,2000-5000,-14.573600755433375,1.3902491989582435
B_open,18,10-20ms,5000-10000,-15.741695115078358,1.3902491989582435
B_open,18,20-40ms,20-60,-13.746929851194125,1.3902491989582435
B_open,18,20-40ms,60-150,-13.044914725341215,1.3902491989582435
B_open,18,20-40ms,150-500,-15.165117833530026,1.3902491989582435
B_open,18,20-40ms,500-2000,-5.0534470835834355,1.3902491989582435
B_open,18,20-40ms,2000-5000,-12.59094826992073,1.3902491989582435
B_open,18,20-40ms,5000-10000,-13.72355210610236,1.3902491989582435
B_open,18,40-80ms,20-60,-14.86121734831373,1.3902491989582435
B_open,18,40-80ms,60-150,-13.795999818318357,1.3902491989582435
B_open,18,40-80ms,150-500,-10.896309795832643,1.3902491989582435
B_open,18,40-80ms,500-2000,11.674170027857997,1.3902491989582435
B_open,18,40-80ms,2000-5000,-18.101037337476413,1.3902491989582435
B_open,18,40-80ms,5000-10000,-18.817931341371064,1.3902491989582435
B_open,18,80-160ms,20-60,-16.026186979706637,1.3902491989582435
B_open,18,80-160ms,60-150,-13.47343037323921,1.3902491989582435
B_open,18,80-160ms,150-500,-6.230774820561294,1.3902491989582435
B_open,18,80-160ms,500-2000,16.091996484677274,1.3902491989582435
B_open,18,80-160ms,2000-5000,-20.58771062785017,1.3902491989582435
B_open,18,80-160ms,5000-10000,-18.508184906134275,1.3902491989582435
B_open,19,0-5ms,20-60,6.633079517944168,1.1605616948091886
B_open,19,0-5ms,60-150,4.316743987742726,1.1605616948091886
B_open,19,0-5ms,150-500,6.2573025374953275,1.1605616948091886
B_open,19,0-5ms,500-2000,7.367340848400971,1.1605616948091886
B_open,19,0-5ms,2000-5000,12.838282798301265,1.1605616948091886
B_open,19,0-5ms,5000-10000,6.21426344247358,1.1605616948091886
B_open,19,5-10ms,20-60,-9.508534603349652,1.1605616948091886
B_open,19,5-10ms,60-150,-10.0680360475503,1.1605616948091886
B_open,19,5-10ms,150-500,-9.937827829205759,1.1605616948091886
B_open,19,5-10ms,500-2000,0.16390159896624112,1.1605616948091886
B_open,19,5-10ms,2000-5000,-8.050846270726197,1.1605616948091886
B_open,19,5-10ms,5000-10000,-8.943083230378306,1.1605616948091886
B_open,19,10-20ms,20-60,-0.5551111428223194,1.1605616948091886
B_open,19,10-20ms,60-150,-2.6980995370318013,1.1605616948091886
B_open,19,10-20ms,150-500,-5.057009696662092,1.1605616948091886
B_open,19,10-20ms,500-2000,-9.12493922904175,1.1605616948091886
B_open,19,10-20ms,2000-5000,-10.948296059884072,1.1605616948091886
B_open,19,10-20ms,5000-10000,-11.069551404797451,1.1605616948091886
B_open,19,20-40ms,20-60,-11.140884393892705,1.1605616948091886
B_open,19,20-40ms,60-150,-18.326589784897756,1.1605616948091886
B_open,19,20-40ms,150-500,-21.009341577812165,1.1605616948091886
B_open,19,20-40ms,500-2000,-1.3768712728708863,1.1605616948091886
