pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base
A_12,fret12,A,low,14,decay,109.79971758038037,109.79971758038037,-16.24506065448059,52.119424038622604,2.213244221303744,fundamental,0.08
A_12,fret12,A,low,15,attack,109.79032320753684,109.79032320753684,-14.504420817893797,46.63064974218925,2.24774858699904,fundamental,0.08
A_12,fret12,A,low,15,stabilization,109.79032320753684,109.79032320753684,-14.36548329898084,49.009227596105895,2.24774858699904,fundamental,0.14
A_12,fret12,A,low,15,body,109.79032320753684,109.79032320753684,-14.115229675128989,69.032123698052,2.24774858699904,fundamental,0.4
A_12,fret12,A,low,15,sustain,109.79032320753684,109.79032320753684,-13.79829503018948,68.28424305079119,2.24774858699904,fundamental,0.3
A_12,fret12,A,low,15,decay,109.79032320753684,109.79032320753684,-13.65891381137316,55.5862283279869,2.24774858699904,fundamental,0.08
A_open,open,A,sub,0,attack,54.956456653683546,54.956456653683546,-32.31663783463545,22.028688791340116,1.4848137037717235,fundamental,0.08
A_open,open,A,sub,0,stabilization,54.956456653683546,54.956456653683546,-23.947732532219334,28.932316857868884,1.4848137037717235,fundamental,0.14
A_open,open,A,sub,0,body,54.956456653683546,54.956456653683546,-29.43960219745481,26.082205332194917,1.4848137037717235,fundamental,0.4
A_open,open,A,sub,0,sustain,54.956456653683546,54.956456653683546,-29.453400312676443,24.180944180354572,1.4848137037717235,fundamental,0.3
A_open,open,A,sub,0,decay,54.956456653683546,54.956456653683546,-28.6219176536736,23.229268588167955,1.4848137037717235,fundamental,0.08
A_open,open,A,sub,1,attack,55.02086240394296,55.02086240394296,-14.032058327767032,42.188562074758686,1.410875324291582,fundamental,0.08
A_open,open,A,sub,1,stabilization,55.02086240394296,55.02086240394296,-15.759175430067245,41.857095063805154,1.410875324291582,fundamental,0.14
A_open,open,A,sub,1,body,55.02086240394296,55.02086240394296,-15.118145543684705,43.635209247670325,1.410875324291582,fundamental,0.4
A_open,open,A,sub,1,sustain,55.02086240394296,55.02086240394296,-15.22650259787452,41.92995811062533,1.410875324291582,fundamental,0.3
A_open,open,A,sub,1,decay,55.02086240394296,55.02086240394296,-15.035000528898273,40.58476835839871,1.410875324291582,fundamental,0.08
A_open,open,A,sub,2,attack,55.041073707924824,55.041073707924824,-20.198027131773443,38.7184145105572,1.6870678477648982,fundamental,0.08
A_open,open,A,sub,2,stabilization,55.041073707924824,55.041073707924824,-18.702041959996443,40.43847126322301,1.6870678477648982,fundamental,0.14
A_open,open,A,sub,2,body,55.041073707924824,55.041073707924824,-20.028071688516636,40.73161079349499,1.6870678477648982,fundamental,0.4
A_open,open,A,sub,2,sustain,55.041073707924824,55.041073707924824,-20.242042549204346,38.993344720156216,1.6870678477648982,fundamental,0.3
A_open,open,A,sub,2,decay,55.041073707924824,55.041073707924824,-20.188944039407552,37.53437070189358,1.6870678477648982,fundamental,0.08
A_open,open,A,sub,3,attack,55.045642535629405,55.045642535629405,-13.37012000816778,40.53139523901723,1.700667586598476,fundamental,0.08
A_open,open,A,sub,3,stabilization,55.045642535629405,55.045642535629405,-15.42117899495743,40.548444291007364,1.700667586598476,fundamental,0.14
A_open,open,A,sub,3,body,55.045642535629405,55.045642535629405,-14.64966249393207,42.09066616163691,1.700667586598476,fundamental,0.4
A_open,open,A,sub,3,sustain,55.045642535629405,55.045642535629405,-14.541219738642042,40.63493510972054,1.700667586598476,fundamental,0.3
A_open,open,A,sub,3,decay,55.045642535629405,55.045642535629405,-15.067165359852254,38.681139688058636,1.700667586598476,fundamental,0.08
A_open,open,A,sub,4,attack,55.03036182769098,55.03036182769098,-13.206074677331117,41.876034886988165,1.4774919550272008,fundamental,0.08
A_open,open,A,sub,4,stabilization,55.03036182769098,55.03036182769098,-10.957681821427826,41.265646928762024,1.4774919550272008,fundamental,0.14
A_open,open,A,sub,4,body,55.03036182769098,55.03036182769098,-12.37031714934777,44.82531212499461,1.4774919550272008,fundamental,0.4
A_open,open,A,sub,4,sustain,55.03036182769098,55.03036182769098,-12.236591905920257,43.399728204284926,1.4774919550272008,fundamental,0.3
A_open,open,A,sub,4,decay,55.03036182769098,55.03036182769098,-12.161485892124723,40.86045911581046,1.4774919550272008,fundamental,0.08
A_open,open,A,sub,5,attack,55.02931354483429,55.02931354483429,2.0077000610282383,27.58533000649554,1.6653509800626496,fundamental,0.08
A_open,open,A,sub,5,stabilization,55.02931354483429,55.02931354483429,-2.262645559982623,31.487069799792017,1.6653509800626496,fundamental,0.14
A_open,open,A,sub,5,body,55.02931354483429,55.02931354483429,-2.4995040242478623,34.06824910910435,1.6653509800626496,fundamental,0.4
A_open,open,A,sub,5,sustain,55.02931354483429,55.02931354483429,-2.3104490237587214,34.455014799604484,1.6653509800626496,fundamental,0.3
A_open,open,A,sub,5,decay,55.02931354483429,55.02931354483429,-2.2631278124187872,32.156217930229175,1.6653509800626496,fundamental,0.08
A_open,open,A,sub,6,attack,55.03217577095442,55.03217577095442,-12.793614443699887,42.15463771589086,1.6735974074534374,fundamental,0.08
A_open,open,A,sub,6,stabilization,55.03217577095442,55.03217577095442,-11.544716775837742,41.86873493715193,1.6735974074534374,fundamental,0.14
A_open,open,A,sub,6,body,55.03217577095442,55.03217577095442,-12.575145639920072,44.621342350561804,1.6735974074534374,fundamental,0.4
A_open,open,A,sub,6,sustain,55.03217577095442,55.03217577095442,-12.12728522746739,43.296472723380965,1.6735974074534374,fundamental,0.3
A_open,open,A,sub,6,decay,55.03217577095442,55.03217577095442,-12.029647614545633,41.87733268846877,1.6735974074534374,fundamental,0.08
A_open,open,A,sub,7,attack,55.03171445650317,55.03171445650317,20.78297576381729,3.350686297438216,1.527719866851233,fundamental,0.08
A_open,open,A,sub,7,stabilization,55.03171445650317,55.03171445650317,-0.6052661274928397,26.37346541504742,1.527719866851233,fundamental,0.14
A_open,open,A,sub,7,body,55.03171445650317,55.03171445650317,2.193748690303792,25.4212755759226,1.527719866851233,fundamental,0.4
A_open,open,A,sub,7,sustain,55.03171445650317,55.03171445650317,1.777651601659926,26.371678208229923,1.527719866851233,fundamental,0.3
A_open,open,A,sub,7,decay,55.03171445650317,55.03171445650317,3.639815354896356,21.970458957813044,1.527719866851233,fundamental,0.08
A_open,open,A,sub,8,attack,55.02599539788647,55.02599539788647,-8.614534656162292,39.72436945049741,1.7191572638387902,fundamental,0.08
A_open,open,A,sub,8,stabilization,55.02599539788647,55.02599539788647,-8.661722250774389,39.00542075516761,1.7191572638387902,fundamental,0.14
A_open,open,A,sub,8,body,55.02599539788647,55.02599539788647,-9.26326481674895,42.14737617054459,1.7191572638387902,fundamental,0.4
A_open,open,A,sub,8,sustain,55.02599539788647,55.02599539788647,-9.172194935346226,42.58331046133334,1.7191572638387902,fundamental,0.3
A_open,open,A,sub,8,decay,55.02599539788647,55.02599539788647,-9.120614436798888,40.47630506491993,1.7191572638387902,fundamental,0.08
A_open,open,A,sub,9,attack,54.97132930536709,54.97132930536709,-16.612555988923972,26.726589341092875,1.4788198272962567,fundamental,0.08
A_open,open,A,sub,9,stabilization,54.97132930536709,54.97132930536709,-20.30417867556925,26.054458413027874,1.4788198272962567,fundamental,0.14
A_open,open,A,sub,9,body,54.97132930536709,54.97132930536709,-19.676766411598702,27.161607752476016,1.4788198272962567,fundamental,0.4
A_open,open,A,sub,9,sustain,54.97132930536709,54.97132930536709,-19.587866674865168,25.398319285825707,1.4788198272962567,fundamental,0.3
A_open,open,A,sub,9,decay,54.97132930536709,54.97132930536709,-20.220597200083557,24.091343793203635,1.4788198272962567,fundamental,0.08
A_open,open,A,sub,10,attack,55.03318238828513,55.03318238828513,-11.68587798761208,40.39969233554362,1.6314242725552346,fundamental,0.08
A_open,open,A,sub,10,stabilization,55.03318238828513,55.03318238828513,-12.2697336414451,40.421333307709475,1.6314242725552346,fundamental,0.14
A_open,open,A,sub,10,body,55.03318238828513,55.03318238828513,-12.151820133973956,42.41965448850343,1.6314242725552346,fundamental,0.4
A_open,open,A,sub,10,sustain,55.03318238828513,55.03318238828513,-11.970698873800233,40.86370302172142,1.6314242725552346,fundamental,0.3
A_open,open,A,sub,10,decay,55.03318238828513,55.03318238828513,-11.973887866527951,39.24530238488623,1.6314242725552346,fundamental,0.08
A_open,open,A,sub,11,attack,55.02809323998399,55.02809323998399,-1.2382118199993428,28.18274496414682,1.362486080818772,fundamental,0.08
A_open,open,A,sub,11,stabilization,55.02809323998399,55.02809323998399,-2.193943219460998,29.706443475931927,1.362486080818772,fundamental,0.14
A_open,open,A,sub,11,body,55.02809323998399,55.02809323998399,-2.039798968101394,31.77285954634607,1.362486080818772,fundamental,0.4
A_open,open,A,sub,11,sustain,55.02809323998399,55.02809323998399,-2.242910174119657,32.357604408152575,1.362486080818772,fundamental,0.3
A_open,open,A,sub,11,decay,55.02809323998399,55.02809323998399,-1.8863911254249857,29.55996876653429,1.362486080818772,fundamental,0.08
A_open,open,A,sub,12,attack,55.0376101294798,55.0376101294798,-14.61580301071166,40.92573516885856,1.6732204459761058,fundamental,0.08
A_open,open,A,sub,12,stabilization,55.0376101294798,55.0376101294798,-13.970480167001966,41.23759664938372,1.6732204459761058,fundamental,0.14
A_open,open,A,sub,12,body,55.0376101294798,55.0376101294798,-14.97731471926479,41.953095850390554,1.6732204459761058,fundamental,0.4
A_open,open,A,sub,12,sustain,55.0376101294798,55.0376101294798,-14.948316505951963,40.40100875827995,1.6732204459761058,fundamental,0.3
A_open,open,A,sub,12,decay,55.0376101294798,55.0376101294798,-14.94268614149444,38.80081726552538,1.6732204459761058,fundamental,0.08
A_open,open,A,sub,13,attack,55.03087508768286,55.03087508768286,-20.12608615892044,36.26779170247681,1.6100022479442624,fundamental,0.08
A_open,open,A,sub,13,stabilization,55.03087508768286,55.03087508768286,-19.830315596142896,38.53570418011175,1.6100022479442624,fundamental,0.14
A_open,open,A,sub,13,body,55.03087508768286,55.03087508768286,-20.079179764683357,39.61992417218974,1.6100022479442624,fundamental,0.4
A_open,open,A,sub,13,sustain,55.03087508768286,55.03087508768286,-20.11809965044379,37.99186787593117,1.6100022479442624,fundamental,0.3
A_open,open,A,sub,13,decay,55.03087508768286,55.03087508768286,-20.08946950751792,36.43080059298682,1.6100022479442624,fundamental,0.08
A_open,open,A,sub,14,attack,55.0191019854935,55.0191019854935,-5.5121284166376086,34.192158144452435,1.894022256781644,fundamental,0.08
A_open,open,A,sub,14,stabilization,55.0191019854935,55.0191019854935,-4.616799646924108,31.95295007321409,1.894022256781644,fundamental,0.14
A_open,open,A,sub,14,body,55.0191019854935,55.0191019854935,-7.219883498577033,36.84979985785657,1.894022256781644,fundamental,0.4
A_open,open,A,sub,14,sustain,55.0191019854935,55.0191019854935,-7.502667339439903,37.74565550036663,1.894022256781644,fundamental,0.3
A_open,open,A,sub,14,decay,55.0191019854935,55.0191019854935,-7.943720273772143,35.70898971443147,1.894022256781644,fundamental,0.08
A_open,open,A,sub,15,attack,55.04391734998178,55.04391734998178,-9.5215122945352,40.5960872557861,1.63876541596236,fundamental,0.08
A_open,open,A,sub,15,stabilization,55.04391734998178,55.04391734998178,-9.455414377056464,41.10337236005926,1.63876541596236,fundamental,0.14
A_open,open,A,sub,15,body,55.04391734998178,55.04391734998178,-9.705887951796283,43.5939459482949,1.63876541596236,fundamental,0.4
A_open,open,A,sub,15,sustain,55.04391734998178,55.04391734998178,-9.690061029017542,44.065019669266846,1.63876541596236,fundamental,0.3
A_open,open,A,sub,15,decay,55.04391734998178,55.04391734998178,-9.612874826213186,41.71758917983043,1.63876541596236,fundamental,0.08
A_open,open,A,sub,16,attack,55.059500328854845,55.059500328854845,-0.7043696011943794,32.008914613155355,1.3855103919864735,fundamental,0.08
A_open,open,A,sub,16,stabilization,55.059500328854845,55.059500328854845,-1.827582074618036,32.86267259828601,1.3855103919864735,fundamental,0.14
A_open,open,A,sub,16,body,55.059500328854845,55.059500328854845,-1.50279224142745,34.952118185564316,1.3855103919864735,fundamental,0.4
A_open,open,A,sub,16,sustain,55.059500328854845,55.059500328854845,-1.385370944931026,35.38790529818301,1.3855103919864735,fundamental,0.3
A_open,open,A,sub,16,decay,55.059500328854845,55.059500328854845,-0.9447844604477352,32.58142511369461,1.3855103919864735,fundamental,0.08
A_open,open,A,sub,17,attack,55.04583113608135,55.04583113608135,-20.49733271450728,33.966357396518376,1.5894529105429982,fundamental,0.08
A_open,open,A,sub,17,stabilization,55.04583113608135,55.04583113608135,-20.10154231797746,35.61117745545776,1.5894529105429982,fundamental,0.14
A_open,open,A,sub,17,body,55.04583113608135,55.04583113608135,-19.769032275121887,37.008198209282014,1.5894529105429982,fundamental,0.4
A_open,open,A,sub,17,sustain,55.04583113608135,55.04583113608135,-19.744675151007108,35.66281017442276,1.5894529105429982,fundamental,0.3
A_open,open,A,sub,17,decay,55.04583113608135,55.04583113608135,-20.30280749863902,33.16129969290948,1.5894529105429982,fundamental,0.08
A_open,open,A,sub,18,attack,55.0456150357435,55.0456150357435,-16.89937645591855,39.906814193961445,1.6058552999402254,fundamental,0.08
A_open,open,A,sub,18,stabilization,55.0456150357435,55.0456150357435,-18.167529707737927,40.19297944298094,1.6058552999402254,fundamental,0.14
A_open,open,A,sub,18,body,55.0456150357435,55.0456150357435,-18.33501002707888,41.22086487534995,1.6058552999402254,fundamental,0.4
A_open,open,A,sub,18,sustain,55.0456150357435,55.0456150357435,-18.29092015901944,39.75205615059099,1.6058552999402254,fundamental,0.3
A_open,open,A,sub,18,decay,55.0456150357435,55.0456150357435,-17.988646751213615,38.319133625955665,1.6058552999402254,fundamental,0.08
A_open,open,A,sub,19,attack,55.041127750075155,55.041127750075155,-16.37110149879002,42.066446761759295,1.477402104492371,fundamental,0.08
A_open,open,A,sub,19,stabilization,55.041127750075155,55.041127750075155,-15.32745263025872,43.71589799360685,1.477402104492371,fundamental,0.14
A_open,open,A,sub,19,body,55.041127750075155,55.041127750075155,-16.006907176557107,44.86884929689636,1.477402104492371,fundamental,0.4
A_open,open,A,sub,19,sustain,55.041127750075155,55.041127750075155,-15.69155012691816,43.384962313068094,1.477402104492371,fundamental,0.3
A_open,open,A,sub,19,decay,55.041127750075155,55.041127750075155,-15.390789570218956,42.069174485654614,1.477402104492371,fundamental,0.08
A_open,open,A,sub,20,attack,55.034267907650445,55.034267907650445,-14.217771843608872,43.10387597387479,1.5523112328307536,fundamental,0.08
A_open,open,A,sub,20,stabilization,55.034267907650445,55.034267907650445,-15.066769206455229,43.42872629057307,1.5523112328307536,fundamental,0.14
A_open,open,A,sub,20,body,55.034267907650445,55.034267907650445,-14.867115288379942,44.87260136084619,1.5523112328307536,fundamental,0.4
A_open,open,A,sub,20,sustain,55.034267907650445,55.034267907650445,-14.836718490736176,43.29541597242569,1.5523112328307536,fundamental,0.3
A_open,open,A,sub,20,decay,55.034267907650445,55.034267907650445,-14.681314558979317,41.79673449269328,1.5523112328307536,fundamental,0.08
A_open,open,A,sub,21,attack,55.04246093064438,55.04246093064438,-12.611367351326685,43.90310568149542,1.4393027515117325,fundamental,0.08
A_open,open,A,sub,21,stabilization,55.04246093064438,55.04246093064438,-12.19431345713454,44.100129063171984,1.4393027515117325,fundamental,0.14
A_open,open,A,sub,21,body,55.04246093064438,55.04246093064438,-12.017565137605551,46.51394880487408,1.4393027515117325,fundamental,0.4
A_open,open,A,sub,21,sustain,55.04246093064438,55.04246093064438,-11.740564801346167,45.13390139893849,1.4393027515117325,fundamental,0.3
A_open,open,A,sub,21,decay,55.04246093064438,55.04246093064438,-11.583656156256282,43.66807075257842,1.4393027515117325,fundamental,0.08
A_open,open,A,sub,22,attack,55.05712562245971,55.05712562245971,-17.118044186638485,40.57781906888427,1.61687170822516,fundamental,0.08
A_open,open,A,sub,22,stabilization,55.05712562245971,55.05712562245971,-17.767336735142734,41.449232807049604,1.61687170822516,fundamental,0.14
A_open,open,A,sub,22,body,55.05712562245971,55.05712562245971,-17.973171707151707,42.280924579177444,1.61687170822516,fundamental,0.4
A_open,open,A,sub,22,sustain,55.05712562245971,55.05712562245971,-17.77787034693101,40.82850862342112,1.61687170822516,fundamental,0.3
A_open,open,A,sub,22,decay,55.05712562245971,55.05712562245971,-17.92356370815505,39.002153497699,1.61687170822516,fundamental,0.08
A_open,open,A,sub,23,attack,55.06153144763108,55.06153144763108,-9.954548117241686,38.815005176087155,1.8199604553076243,fundamental,0.08
A_open,open,A,sub,23,stabilization,55.06153144763108,55.06153144763108,-10.17150535495987,39.64437319813024,1.8199604553076243,fundamental,0.14
A_open,open,A,sub,23,body,55.06153144763108,55.06153144763108,-9.21602930603931,41.1084109244397,1.8199604553076243,fundamental,0.4
A_open,open,A,sub,23,sustain,55.06153144763108,55.06153144763108,-9.003088132844468,41.482185745249964,1.8199604553076243,fundamental,0.3
A_open,open,A,sub,23,decay,55.06153144763108,55.06153144763108,-8.99275536857973,39.22117234190367,1.8199604553076243,fundamental,0.08
A_open,open,A,sub,24,attack,55.06249466364094,55.06249466364094,-9.609623520235466,41.01349522743132,1.518188331545396,fundamental,0.08
A_open,open,A,sub,24,stabilization,55.06249466364094,55.06249466364094,-10.419034935214896,41.50942012218348,1.518188331545396,fundamental,0.14
A_open,open,A,sub,24,body,55.06249466364094,55.06249466364094,-10.43285018596687,44.115601328514146,1.518188331545396,fundamental,0.4
A_open,open,A,sub,24,sustain,55.06249466364094,55.06249466364094,-10.40721850265018,44.30698601545437,1.518188331545396,fundamental,0.3
A_open,open,A,sub,24,decay,55.06249466364094,55.06249466364094,-10.682803229731078,42.143446913816774,1.518188331545396,fundamental,0.08
A_open,open,A,sub,25,attack,55.035926560750184,55.035926560750184,-28.18455236509601,29.182782611062237,1.4467668887305944,fundamental,0.08
A_open,open,A,sub,25,stabilization,55.035926560750184,55.035926560750184,-32.392819241825464,26.5770863422742,1.4467668887305944,fundamental,0.14
A_open,open,A,sub,25,body,55.035926560750184,55.035926560750184,-29.207146302488887,31.1577103073013,1.4467668887305944,fundamental,0.4
A_open,open,A,sub,25,sustain,55.035926560750184,55.035926560750184,-28.20593027907144,30.63661140838181,1.4467668887305944,fundamental,0.3
A_open,open,A,sub,25,decay,55.035926560750184,55.035926560750184,-27.931706260533367,29.429457755794957,1.4467668887305944,fundamental,0.08
A_open,open,A,sub,26,attack,55.07303479918103,55.07303479918103,0.0409688384502828,29.885469586282667,1.8503944336369464,fundamental,0.08
A_open,open,A,sub,26,stabilization,55.07303479918103,55.07303479918103,-4.033809609069877,32.871092365391846,1.8503944336369464,fundamental,0.14
A_open,open,A,sub,26,body,55.07303479918103,55.07303479918103,-3.541438748411032,34.79281731931465,1.8503944336369464,fundamental,0.4
A_open,open,A,sub,26,sustain,55.07303479918103,55.07303479918103,-3.634585399703632,35.56635261198931,1.8503944336369464,fundamental,0.3
A_open,open,A,sub,26,decay,55.07303479918103,55.07303479918103,-3.6152341557037246,33.415099296625336,1.8503944336369464,fundamental,0.08
A_open,open,A,sub,27,attack,55.05948782121986,55.05948782121986,-9.208198498857172,38.80992170255267,1.633744826685656,fundamental,0.08
A_open,open,A,sub,27,stabilization,55.05948782121986,55.05948782121986,-10.16025302001418,40.563008856379476,1.633744826685656,fundamental,0.14
A_open,open,A,sub,27,body,55.05948782121986,55.05948782121986,-11.333942060537154,43.898196107326406,1.633744826685656,fundamental,0.4
A_open,open,A,sub,27,sustain,55.05948782121986,55.05948782121986,-11.207702865128184,43.41215523713944,1.633744826685656,fundamental,0.3
A_open,open,A,sub,27,decay,55.05948782121986,55.05948782121986,-11.340113207715705,41.8213978124666,1.633744826685656,fundamental,0.08
A_open,open,A,sub,28,attack,55.05666642781437,55.05666642781437,-8.094976870956145,41.07925042805737,1.702300979885435,fundamental,0.08
A_open,open,A,sub,28,stabilization,55.05666642781437,55.05666642781437,-7.693934287713745,40.5034541323135,1.702300979885435,fundamental,0.14
A_open,open,A,sub,28,body,55.05666642781437,55.05666642781437,-7.674779208982208,42.89878984167555,1.702300979885435,fundamental,0.4
A_open,open,A,sub,28,sustain,55.05666642781437,55.05666642781437,-7.510438732869446,43.35605698108588,1.702300979885435,fundamental,0.3
A_open,open,A,sub,28,decay,55.05666642781437,55.05666642781437,-7.7313432664663395,41.329500678157,1.702300979885435,fundamental,0.08
A_open,open,A,sub,29,attack,55.051086157859245,55.051086157859245,2.207750954107261,27.60900746509553,1.560650085768741,fundamental,0.08
A_open,open,A,sub,29,stabilization,55.051086157859245,55.051086157859245,3.3318077874322185,27.294305971110305,1.560650085768741,fundamental,0.14
A_open,open,A,sub,29,body,55.051086157859245,55.051086157859245,2.4821285346656623,30.968442026354346,1.560650085768741,fundamental,0.4
A_open,open,A,sub,29,sustain,55.051086157859245,55.051086157859245,2.75960501563781,31.32779724496956,1.560650085768741,fundamental,0.3
A_open,open,A,sub,29,decay,55.051086157859245,55.051086157859245,1.951256407069181,29.86303201072397,1.560650085768741,fundamental,0.08
A_open,open,A,sub,30,attack,55.05821929028693,55.05821929028693,-5.620657852506227,38.76265373555693,1.925979971127773,fundamental,0.08
A_open,open,A,sub,30,stabilization,55.05821929028693,55.05821929028693,-5.056015551693619,37.49968793810078,1.925979971127773,fundamental,0.14
A_open,open,A,sub,30,body,55.05821929028693,55.05821929028693,-5.0785334068314825,40.39778459491809,1.925979971127773,fundamental,0.4
A_open,open,A,sub,30,sustain,55.05821929028693,55.05821929028693,-4.7266908558658685,40.83997197782383,1.925979971127773,fundamental,0.3
A_open,open,A,sub,30,decay,55.05821929028693,55.05821929028693,-4.430663383051893,38.48112721937122,1.925979971127773,fundamental,0.08
A_open,open,A,sub,31,attack,55.059369050327746,55.059369050327746,-9.704652741314092,36.7002867861348,1.427668349919743,fundamental,0.08
A_open,open,A,sub,31,stabilization,55.059369050327746,55.059369050327746,-9.685626980090618,37.19076144258318,1.427668349919743,fundamental,0.14
A_open,open,A,sub,31,body,55.059369050327746,55.059369050327746,-7.495260374653931,38.32105883414513,1.427668349919743,fundamental,0.4
A_open,open,A,sub,31,sustain,55.059369050327746,55.059369050327746,-6.852421441682651,38.60617879995853,1.427668349919743,fundamental,0.3
A_open,open,A,sub,31,decay,55.059369050327746,55.059369050327746,-6.437846394920598,36.15992921254654,1.427668349919743,fundamental,0.08
A_open,open,A,sub,32,attack,55.04657296938738,55.04657296938738,-7.2645591063097825,39.753397530696375,1.7473753322302763,fundamental,0.08
A_open,open,A,sub,32,stabilization,55.04657296938738,55.04657296938738,-6.63200279451177,38.506356722689674,1.7473753322302763,fundamental,0.14
A_open,open,A,sub,32,body,55.04657296938738,55.04657296938738,-6.5947199274637,41.10412935184138,1.7473753322302763,fundamental,0.4
A_open,open,A,sub,32,sustain,55.04657296938738,55.04657296938738,-6.25387545728028,41.36927503792009,1.7473753322302763,fundamental,0.3
A_open,open,A,sub,32,decay,55.04657296938738,55.04657296938738,-6.214110089113277,39.19016068655062,1.7473753322302763,fundamental,0.08
A_open,open,A,sub,33,attack,55.00712124174076,55.00712124174076,-19.27924431869539,33.30865704628965,1.4310859906945348,fundamental,0.08
A_open,open,A,sub,33,stabilization,55.00712124174076,55.00712124174076,-22.36396733534619,31.644328152905345,1.4310859906945348,fundamental,0.14
A_open,open,A,sub,33,body,55.00712124174076,55.00712124174076,-21.684999532845367,33.673828679873374,1.4310859906945348,fundamental,0.4
A_open,open,A,sub,33,sustain,55.00712124174076,55.00712124174076,-21.12339429142668,32.41021213481419,1.4310859906945348,fundamental,0.3
A_open,open,A,sub,33,decay,55.00712124174076,55.00712124174076,-20.769462809874327,31.48279954345267,1.4310859906945348,fundamental,0.08
A_open,open,A,sub,34,attack,55.039764928410705,55.039764928410705,-12.188281678687764,42.25962696956839,1.776345217801533,fundamental,0.08
A_open,open,A,sub,34,stabilization,55.039764928410705,55.039764928410705,-13.204173850148967,42.43545897028174,1.776345217801533,fundamental,0.14
A_open,open,A,sub,34,body,55.039764928410705,55.039764928410705,-12.846129250678082,43.959188867908765,1.776345217801533,fundamental,0.4
A_open,open,A,sub,34,sustain,55.039764928410705,55.039764928410705,-12.541133126683818,42.40423893424465,1.776345217801533,fundamental,0.3
A_open,open,A,sub,34,decay,55.039764928410705,55.039764928410705,-12.340419484647056,41.26346081078369,1.776345217801533,fundamental,0.08
A_open,open,A,sub,35,attack,55.04274630064952,55.04274630064952,-16.33539398230637,36.86494850276537,1.6464268893258798,fundamental,0.08
A_open,open,A,sub,35,stabilization,55.04274630064952,55.04274630064952,-17.196489449217367,36.772892445041634,1.6464268893258798,fundamental,0.14
A_open,open,A,sub,35,body,55.04274630064952,55.04274630064952,-18.53888198679868,36.81437831392803,1.6464268893258798,fundamental,0.4
A_open,open,A,sub,35,sustain,55.04274630064952,55.04274630064952,-18.15872083939092,35.394563128266604,1.6464268893258798,fundamental,0.3
A_open,open,A,sub,35,decay,55.04274630064952,55.04274630064952,-18.375493237996423,33.96199091098214,1.6464268893258798,fundamental,0.08
A_open,open,A,sub,36,attack,55.02817196428463,55.02817196428463,-22.33315080201964,31.5498054838571,1.5738760154499325,fundamental,0.08
A_open,open,A,sub,36,stabilization,55.02817196428463,55.02817196428463,-21.087336204613912,34.19268769958697,1.5738760154499325,fundamental,0.14
A_open,open,A,sub,36,body,55.02817196428463,55.02817196428463,-21.659582443913017,34.393066197386275,1.5738760154499325,fundamental,0.4
A_open,open,A,sub,36,sustain,55.02817196428463,55.02817196428463,-22.05004770988173,32.30003525263612,1.5738760154499325,fundamental,0.3
A_open,open,A,sub,36,decay,55.02817196428463,55.02817196428463,-22.01115086668896,31.024781754489993,1.5738760154499325,fundamental,0.08
A_open,open,A,sub,37,attack,55.06819325819468,55.06819325819468,-16.028161373604163,40.496129519898446,1.756162800181728,fundamental,0.08
A_open,open,A,sub,37,stabilization,55.06819325819468,55.06819325819468,-17.43912168798935,40.63601436387917,1.756162800181728,fundamental,0.14
A_open,open,A,sub,37,body,55.06819325819468,55.06819325819468,-17.54041621258277,41.499705800506945,1.756162800181728,fundamental,0.4
A_open,open,A,sub,37,sustain,55.06819325819468,55.06819325819468,-17.535444762104035,39.95057805524181,1.756162800181728,fundamental,0.3
A_open,open,A,sub,37,decay,55.06819325819468,55.06819325819468,-17.68933551210045,38.267542383431,1.756162800181728,fundamental,0.08
A_open,open,A,sub,38,attack,55.04698101740112,55.04698101740112,-21.302714164355187,38.91688236694142,1.8612146953838888,fundamental,0.08
A_open,open,A,sub,38,stabilization,55.04698101740112,55.04698101740112,-19.86120788182277,40.2638265977107,1.8612146953838888,fundamental,0.14
A_open,open,A,sub,38,body,55.04698101740112,55.04698101740112,-21.135071489263083,40.73978230074696,1.8612146953838888,fundamental,0.4
A_open,open,A,sub,38,sustain,55.04698101740112,55.04698101740112,-21.04194664741292,39.13332813902812,1.8612146953838888,fundamental,0.3
A_open,open,A,sub,38,decay,55.04698101740112,55.04698101740112,-21.65704211109781,36.990240965049985,1.8612146953838888,fundamental,0.08
A_open,open,A,sub,39,attack,55.09340613474957,55.09340613474957,-22.75897333126953,37.500760141857114,1.9357311715587204,fundamental,0.08
A_open,open,A,sub,39,stabilization,55.09340613474957,55.09340613474957,-24.02468973480389,37.47935585932418,1.9357311715587204,fundamental,0.14
A_open,open,A,sub,39,body,55.09340613474957,55.09340613474957,-24.68633620832454,37.90531112427159,1.9357311715587204,fundamental,0.4
A_open,open,A,sub,39,sustain,55.09340613474957,55.09340613474957,-24.87577698770209,36.05492762871847,1.9357311715587204,fundamental,0.3
A_open,open,A,sub,39,decay,55.09340613474957,55.09340613474957,-25.151838151070173,34.33967676514308,1.9357311715587204,fundamental,0.08
A_open,open,A,sub,40,attack,55.104883982013106,55.104883982013106,-20.725987852839744,40.51632618921379,1.7796416992532624,fundamental,0.08
A_open,open,A,sub,40,stabilization,55.104883982013106,55.104883982013106,-20.23195325088704,42.48856611725266,1.7796416992532624,fundamental,0.14
