frequency_hz,baseline_central_db,repro_central_db,delta_db,baseline_effective_pairs,baseline_support
24.037177778833183,0.0087121412395756,0.0017688696499605,-0.006943271589615101,0,No identificado
24.07775972446476,0.0087649121683355,0.0017870806535997,-0.0069778315147357994,0,No identificado
24.11841018455866,0.0088176830970954,0.0018052916572389,-0.007012391439856499,0,No identificado
24.159129274787787,0.0088704540258554,0.001823502660878,-0.007046951364977399,0,No identificado
24.199917111020337,0.0089232249546153,0.0018417136645172,-0.0070815112900981005,0,No identificado
24.24077380932012,0.0089759958833752,0.0018599246681564,-0.0071160712152188,0,No identificado
24.281699485946916,0.0090287668121352,0.0018781356717956,-0.0071506311403396,0,No identificado
24.322694257356755,0.0090815377408951,0.0018963466754348,-0.007185191065460299,0,No identificado
24.363758240202312,0.0091343086696551,0.001914557679074,-0.007219750990581099,0,No identificado
24.404891551333183,0.009187079598415,0.0019327686827132,-0.007254310915701801,0,No identificado
24.44609430779625,0.0092398505271749,0.0019509796863524,-0.0072888708408224995,0,No identificado
24.48736662683601,0.0092926214559349,0.0019691906899916,-0.007323430765943301,0,No identificado
24.528708625894897,0.0093453923846948,0.0019874016936308,-0.0073579906910639994,0,No identificado
24.570120422613623,0.0093981633134547,0.00200561269727,-0.007392550616184701,0,No identificado
24.611602134831514,0.0094509342422147,0.0020238237009091,-0.007427110541305601,0,No identificado
24.65315388058684,0.0095037051709746,0.0020420347045483,-0.0074616704664263005,0,No identificado
24.69477577811717,0.0095564760997346,0.0020602457081875,-0.0074962303915471,0,No identificado
24.73646794585969,0.0096092470284945,0.0020784567118267,-0.0075307903166678,0,No identificado
24.778230502451517,0.0096620179572545,0.0020966677154659,-0.0075653502417886,0,No identificado
24.82006356673008,0.0097147888860144,0.0021148787191051,-0.007599910166909299,0,No identificado
24.86196725773345,0.0097675598147743,0.0021330897227443,-0.007634470092030001,0,No identificado
24.903941694700663,0.0098203307435343,0.0021513007263835,-0.0076690300171508,0,No identificado
24.94598699707208,0.0098731016722942,0.0021695117300227,-0.0077035899422715,0,No identificado
24.98810328448967,0.0099258726010541,0.0021877227336619,-0.0077381498673921995,0,No identificado
25.03029067679745,0.009950508715341,0.0022025192414198,-0.0077479894739212,0,No identificado
25.07254929404173,0.0099640855082731,0.0022159735683984,-0.0077481119398747,0,No identificado
25.114879256471504,0.0099776623012051,0.0022294278953769,-0.007748234405828201,0,No identificado
