frequency_hz,bass_pink_db,bass_sweep_aligned_db,bass_recommended_analog_db,bass_uncertainty_db,hybrid_pink_db,hybrid_sweep_aligned_db,hybrid_recommended_analog_db,hybrid_uncertainty_db,guitar_pink_db,guitar_sweep_aligned_db,guitar_recommended_analog_db,guitar_uncertainty_db
22.087485178345506,15.192177683828156,15.206948435241666,15.206646691558893,0.08922467825989414,2.5303115273059262,2.749791303480026,2.7522324747711564,0.09477269601647216,-2.932889594913604,-2.7695210019886436,-2.765404235446001,0.10105569244746464
22.127390657776665,15.38477149551749,15.209768704104143,15.209746289296767,0.08915491850858412,2.6532795431162413,2.7528154106433504,2.755818764383936,0.09470315772123503,-2.808981782557453,-2.7659911046893075,-2.761288151888257,0.10104852749119306
22.167368234473575,15.578688908601478,15.212582965034644,15.212836213466831,0.08910874398432321,2.7782767793091807,2.755855133303771,2.759425133784683,0.09461450070028098,-2.684774169383786,-2.7624634607835925,-2.7571525381043798,0.10109754613031272
22.207418038694424,15.658497525299097,15.215393188806175,15.215916385615536,0.08908608732495926,2.904739585061023,2.758912237940451,2.7630505429198102,0.09451375599318058,-2.5607773773151052,-2.7589359226505525,-2.752998300239311,0.10117641789412318
22.24754020093275,15.603692006281179,15.218201198247444,15.218986688897093,0.08901449147160857,2.981898155511118,2.761988173761348,2.7666937191132592,0.0944640083994857,-2.4375025262157237,-2.7554063223414738,-2.74882642180199,0.10124128473982964
22.287734851917847,15.542254534385407,15.221008637798377,15.222046970790814,0.08898158309223389,2.9895531457980837,2.7650840464897835,2.770353162191314,0.09441567896279429,-2.413246902225268,-2.7518725051489614,-2.744637952645613,0.10124617112553554
22.32800212261521,15.478878701797889,15.223816943387224,15.225097046736197,0.08894096693604052,2.995323194612766,2.768200596684286,2.7740271527541323,0.09434141673443622,-2.419688251340318,-2.7483323671908355,-2.7404339973798657,0.10112454677504187
22.368342144226922,15.41615559087726,15.226627315986876,15.228136704577391,0.0888907122777671,3.001521391978798,2.771338186450337,2.7777137636248317,0.09424855196758665,-2.428388027105342,-2.7447838925641865,-2.7362157035842434,0.1008070907672025
22.408755048192134,15.354309229948782,15.229440697803208,15.231165709754658,0.08894070914367223,3.0080978308625674,2.7744967897918804,2.781410874496562,0.09413233999411463,-2.4380411203109134,-2.74122519276282,-2.7319842501675415,0.10032435120494523
22.44924096618746,15.292518455583938,15.232257747926255,15.234183811139362,0.08892068169523855,3.013964538941522,2.7776759859683997,2.7851161897637873,0.09397333884279016,-2.4275159324529767,-2.73765454630092,-2.7277408361805775,0.1003088392683017
22.489800030127412,15.329745956642064,15.23507881823531,15.2371907474351,0.08891456907438008,3.006736517317435,2.780874955144583,2.788827259494362,0.09378118224784518,-2.4237686931494977,-2.734070438898288,-2.723486670380119,0.09987523417786467
22.53043237216484,15.418444154663128,15.237903931163446,15.240186254064138,0.08881124269902485,3.0079429731106586,2.784092476591039,2.792541503459788,0.09352226369299295,-2.4202004397759396,-2.7304715999016604,-2.71922296178069,0.09923457334599578
22.57113812469134,15.45222243391558,15.240732766927453,15.243170070454385,0.08858607378100179,3.0261363408056923,2.7873269359381263,2.796256238086934,0.09336763225229765,-2.455794577257393,-2.7268570342886713,-2.7149509113981076,0.09916271046893461
22.611917420337715,15.474566366975019,15.243564661885669,15.246141947641542,0.08833183596000566,3.032277961009626,2.790576339900472,2.7999687061408443,0.09302417517722912,-2.4766726833822617,-2.7232260457192377,-2.710671705335567,0.09861903942392512
22.652770391974386,15.497086114352392,15.246398618382498,15.24910165609099,0.08803304348005997,3.0380587025676675,2.7938383410516545,2.8036761088710724,0.09261429534220121,-2.537120292547044,-2.719578252159359,-2.7063865093312613,0.09803898772830565
