pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base,harmonic,frequency_cafe,frequency_azul
A_12,fret12,A,low,9,attack,1098.172742986703,109.82608005748928,47.33893854754706,15.935161200331507,2.245447789491578,tonal_harmonic,0.002,10,1091.4642333984375,1104.9224853515625
A_12,fret12,A,low,9,attack,1213.2597340906993,109.82608005748928,46.88826850891003,13.178665480793498,2.245447789491578,tonal_harmonic,0.002,11,1211.24267578125,1215.2801513671875
A_12,fret12,A,low,9,attack,1323.6175401346072,109.82608005748928,35.34600228423345,15.086975466164944,2.245447789491578,tonal_harmonic,0.002,12,1321.600341796875,1325.6378173828125
A_12,fret12,A,low,9,attack,1431.2773442024868,109.82608005748928,38.09830931162739,11.43554139353975,2.245447789491578,tonal_harmonic,0.002,13,1426.57470703125,1435.9954833984375
A_12,fret12,A,low,9,stabilization,551.115006666764,109.82608005748928,13.029638342214866,10.54139368556703,2.245447789491578,tonal_harmonic,0.0068186198455955265,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,9,stabilization,661.4727412210318,109.82608005748928,28.345438950257225,14.228406402221673,2.245447789491578,tonal_harmonic,0.0035000000000000005,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,9,stabilization,771.8304561757442,109.82608005748928,27.211826264541997,17.16382642302908,2.245447789491578,tonal_harmonic,0.0035000000000000005,7,771.1578369140625,772.503662109375
A_12,fret12,A,low,9,stabilization,1212.5855135695633,109.82608005748928,36.04288897892401,14.42228100053265,2.245447789491578,tonal_harmonic,0.0035000000000000005,11,1209.8968505859375,1215.2801513671875
A_12,fret12,A,low,9,body,551.115006666764,109.82608005748928,27.841282391123784,10.830451836066189,2.245447789491578,tonal_harmonic,0.010000000000000002,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,9,body,769.8073060218665,109.82608005748928,29.572682678063003,15.06031093490256,2.245447789491578,tonal_harmonic,0.010000000000000002,7,767.120361328125,772.503662109375
A_12,fret12,A,low,10,attack,882.1881588863462,109.7801249423391,28.27648276610565,11.582074508565114,2.245918074567516,tonal_harmonic,0.002,8,881.5155029296875,882.861328125
A_12,fret12,A,low,10,attack,992.5458534369773,109.7801249423391,46.612736133902,14.116969399725946,2.245918074567516,tonal_harmonic,0.002,9,991.8731689453125,993.218994140625
A_12,fret12,A,low,10,attack,1102.230013333528,109.7801249423391,39.43696946425623,18.788270288541497,2.245918074567516,tonal_harmonic,0.002,10,1100.885009765625,1103.57666015625
A_12,fret12,A,low,10,attack,1212.5877541255027,109.7801249423391,38.768027440420674,20.306022886559163,2.245918074567516,tonal_harmonic,0.002,11,1211.24267578125,1213.934326171875
A_12,fret12,A,low,10,attack,1321.5976008058549,109.7801249423391,23.12259285460285,14.29098186782791,2.245918074567516,tonal_harmonic,0.002,12,1318.90869140625,1324.2919921875
